contact_id,first_name,last_name,email,company_name,lead_created_date,lead_source,contact_created_date,deal_id,deals_sales_rep,deal_amount,deal_stage,deal_created_date,closed_date,activity_id,activities_sales_rep,activity_type,contact_time,response_time,lead_response_time_hours,conversion_rate,clv
2131,Debbie,Burgess,williamsonjenna@yahoo.com,Washington LLC,2025-06-27,Referral,2025-06-27,7086,Kimberly Brooks,35568,Closed Lost,2025-03-04,2025-10-30,5001.0,Thomas Kramer,Demo,2024-11-28 01:35:12,2025-10-31 17:42:21,8104.119166666666,0.0,0.0
2132,Kimberly,Kaufman,michael83@welch-richard.net,"Johnson, Smith and Thomas",2025-05-27,Email Campaign,2025-05-27,1337,Raymond Brandt,10714,Closed Lost,2025-01-29,2025-10-30,1177.0,Matthew Sullivan,Email,2025-08-21 04:04:25,2025-10-31 17:37:50,1717.5569444444445,0.0,0.0
2132,Kimberly,Kaufman,michael83@welch-richard.net,"Johnson, Smith and Thomas",2025-05-27,Email Campaign,2025-05-27,1337,Raymond Brandt,10714,Closed Lost,2025-01-29,2025-10-30,1646.0,Harold Franklin,Demo,2025-05-22 11:48:17,2025-10-31 17:38:18,3893.833611111111,0.0,0.0
2132,Kimberly,Kaufman,michael83@welch-richard.net,"Johnson, Smith and Thomas",2025-05-27,Email Campaign,2025-05-27,1337,Raymond Brandt,10714,Closed Lost,2025-01-29,2025-10-30,2796.0,David Cruz,Meeting,2025-01-07 07:38:27,2025-10-31 17:41:20,7138.048055555556,0.0,0.0
2132,Kimberly,Kaufman,michael83@welch-richard.net,"Johnson, Smith and Thomas",2025-05-27,Email Campaign,2025-05-27,1337,Raymond Brandt,10714,Closed Lost,2025-01-29,2025-10-30,6676.0,Ryan Gamble,Demo,2025-03-22 13:50:33,2025-10-31 17:39:03,5355.808333333333,0.0,0.0
2132,Kimberly,Kaufman,michael83@welch-richard.net,"Johnson, Smith and Thomas",2025-05-27,Email Campaign,2025-05-27,4294,Donald Smith,10835,Qualified,2025-05-24,2025-10-30,1177.0,Matthew Sullivan,Email,2025-08-21 04:04:25,2025-10-31 17:37:50,1717.5569444444445,0.0,0.0
2132,Kimberly,Kaufman,michael83@welch-richard.net,"Johnson, Smith and Thomas",2025-05-27,Email Campaign,2025-05-27,4294,Donald Smith,10835,Qualified,2025-05-24,2025-10-30,1646.0,Harold Franklin,Demo,2025-05-22 11:48:17,2025-10-31 17:38:18,3893.833611111111,0.0,0.0
2132,Kimberly,Kaufman,michael83@welch-richard.net,"Johnson, Smith and Thomas",2025-05-27,Email Campaign,2025-05-27,4294,Donald Smith,10835,Qualified,2025-05-24,2025-10-30,2796.0,David Cruz,Meeting,2025-01-07 07:38:27,2025-10-31 17:41:20,7138.048055555556,0.0,0.0
2132,Kimberly,Kaufman,michael83@welch-richard.net,"Johnson, Smith and Thomas",2025-05-27,Email Campaign,2025-05-27,4294,Donald Smith,10835,Qualified,2025-05-24,2025-10-30,6676.0,Ryan Gamble,Demo,2025-03-22 13:50:33,2025-10-31 17:39:03,5355.808333333333,0.0,0.0
2132,Kimberly,Kaufman,michael83@welch-richard.net,"Johnson, Smith and Thomas",2025-05-27,Email Campaign,2025-05-27,7896,Regina Finley,48702,Closed Won,2024-11-07,2025-10-30,1177.0,Matthew Sullivan,Email,2025-08-21 04:04:25,2025-10-31 17:37:50,1717.5569444444445,1.0,210068.0
2132,Kimberly,Kaufman,michael83@welch-richard.net,"Johnson, Smith and Thomas",2025-05-27,Email Campaign,2025-05-27,7896,Regina Finley,48702,Closed Won,2024-11-07,2025-10-30,1646.0,Harold Franklin,Demo,2025-05-22 11:48:17,2025-10-31 17:38:18,3893.833611111111,1.0,210068.0
2132,Kimberly,Kaufman,michael83@welch-richard.net,"Johnson, Smith and Thomas",2025-05-27,Email Campaign,2025-05-27,7896,Regina Finley,48702,Closed Won,2024-11-07,2025-10-30,2796.0,David Cruz,Meeting,2025-01-07 07:38:27,2025-10-31 17:41:20,7138.048055555556,1.0,210068.0
2132,Kimberly,Kaufman,michael83@welch-richard.net,"Johnson, Smith and Thomas",2025-05-27,Email Campaign,2025-05-27,7896,Regina Finley,48702,Closed Won,2024-11-07,2025-10-30,6676.0,Ryan Gamble,Demo,2025-03-22 13:50:33,2025-10-31 17:39:03,5355.808333333333,1.0,210068.0
2132,Kimberly,Kaufman,michael83@welch-richard.net,"Johnson, Smith and Thomas",2025-05-27,Email Campaign,2025-05-27,9505,Cynthia Francis,3815,Closed Won,2025-10-11,2025-10-30,1177.0,Matthew Sullivan,Email,2025-08-21 04:04:25,2025-10-31 17:37:50,1717.5569444444445,1.0,210068.0
2132,Kimberly,Kaufman,michael83@welch-richard.net,"Johnson, Smith and Thomas",2025-05-27,Email Campaign,2025-05-27,9505,Cynthia Francis,3815,Closed Won,2025-10-11,2025-10-30,1646.0,Harold Franklin,Demo,2025-05-22 11:48:17,2025-10-31 17:38:18,3893.833611111111,1.0,210068.0
2132,Kimberly,Kaufman,michael83@welch-richard.net,"Johnson, Smith and Thomas",2025-05-27,Email Campaign,2025-05-27,9505,Cynthia Francis,3815,Closed Won,2025-10-11,2025-10-30,2796.0,David Cruz,Meeting,2025-01-07 07:38:27,2025-10-31 17:41:20,7138.048055555556,1.0,210068.0
2132,Kimberly,Kaufman,michael83@welch-richard.net,"Johnson, Smith and Thomas",2025-05-27,Email Campaign,2025-05-27,9505,Cynthia Francis,3815,Closed Won,2025-10-11,2025-10-30,6676.0,Ryan Gamble,Demo,2025-03-22 13:50:33,2025-10-31 17:39:03,5355.808333333333,1.0,210068.0
2132,Kimberly,Kaufman,michael83@welch-richard.net,"Johnson, Smith and Thomas",2025-05-27,Email Campaign,2025-05-27,9839,Robert Lambert,36306,Closed Lost,2025-08-13,2025-10-30,1177.0,Matthew Sullivan,Email,2025-08-21 04:04:25,2025-10-31 17:37:50,1717.5569444444445,0.0,0.0
2132,Kimberly,Kaufman,michael83@welch-richard.net,"Johnson, Smith and Thomas",2025-05-27,Email Campaign,2025-05-27,9839,Robert Lambert,36306,Closed Lost,2025-08-13,2025-10-30,1646.0,Harold Franklin,Demo,2025-05-22 11:48:17,2025-10-31 17:38:18,3893.833611111111,0.0,0.0
2132,Kimberly,Kaufman,michael83@welch-richard.net,"Johnson, Smith and Thomas",2025-05-27,Email Campaign,2025-05-27,9839,Robert Lambert,36306,Closed Lost,2025-08-13,2025-10-30,2796.0,David Cruz,Meeting,2025-01-07 07:38:27,2025-10-31 17:41:20,7138.048055555556,0.0,0.0
2132,Kimberly,Kaufman,michael83@welch-richard.net,"Johnson, Smith and Thomas",2025-05-27,Email Campaign,2025-05-27,9839,Robert Lambert,36306,Closed Lost,2025-08-13,2025-10-30,6676.0,Ryan Gamble,Demo,2025-03-22 13:50:33,2025-10-31 17:39:03,5355.808333333333,0.0,0.0
2133,Heather,Trevino,walterpowell@webb-wallace.com,"Adams, Smith and Nichols",2025-09-30,Social Media,2025-09-30,2682,David Burke,32827,Closed Lost,2025-01-11,2025-10-30,,,,,,,0.0,0.0
2133,Heather,Trevino,walterpowell@webb-wallace.com,"Adams, Smith and Nichols",2025-09-30,Social Media,2025-09-30,8096,Manuel Morales,41174,Negotiation,2025-03-05,2025-10-30,,,,,,,0.0,0.0
2135,Timothy,Torres,reyesjennifer@yahoo.com,Finley-White,2025-06-14,Referral,2025-06-14,559,Danielle Pena,38521,Closed Lost,2025-02-08,2025-10-30,,,,,,,0.0,0.0
2135,Timothy,Torres,reyesjennifer@yahoo.com,Finley-White,2025-06-14,Referral,2025-06-14,2594,Adam Peterson Jr.,28535,Qualified,2025-06-12,2025-10-30,,,,,,,0.0,0.0
2135,Timothy,Torres,reyesjennifer@yahoo.com,Finley-White,2025-06-14,Referral,2025-06-14,3064,Pamela Boyd,13880,Prospecting,2025-04-23,2025-10-30,,,,,,,0.0,0.0
2135,Timothy,Torres,reyesjennifer@yahoo.com,Finley-White,2025-06-14,Referral,2025-06-14,4854,Charles Saunders,47474,Closed Lost,2025-08-25,2025-10-30,,,,,,,0.0,0.0
2135,Timothy,Torres,reyesjennifer@yahoo.com,Finley-White,2025-06-14,Referral,2025-06-14,8964,Melissa Taylor,5941,Negotiation,2025-02-08,2025-10-30,,,,,,,0.0,0.0
2137,Kim,Ochoa,michelle94@hotmail.com,Jackson-Wang,2024-10-14,Social Media,2024-10-14,6518,Stephanie Morse,38533,Negotiation,2025-03-19,2025-10-30,488.0,Marc Shannon,Demo,2024-12-25 06:03:58,2025-10-31 17:37:54,7451.565555555556,0.0,0.0
2137,Kim,Ochoa,michelle94@hotmail.com,Jackson-Wang,2024-10-14,Social Media,2024-10-14,6518,Stephanie Morse,38533,Negotiation,2025-03-19,2025-10-30,1699.0,Sherri Coleman,Email,2024-11-09 17:41:43,2025-10-31 17:40:44,8543.98361111111,0.0,0.0
2137,Kim,Ochoa,michelle94@hotmail.com,Jackson-Wang,2024-10-14,Social Media,2024-10-14,6518,Stephanie Morse,38533,Negotiation,2025-03-19,2025-10-30,6952.0,Katherine Sanchez,Demo,2025-04-30 10:35:03,2025-10-31 17:38:20,4423.054722222222,0.0,0.0
2138,Samuel,Hughes,michaelsims@hotmail.com,Price-Tucker,2024-07-25,Email Campaign,2024-07-25,274,Frederick Bishop,22337,Closed Won,2025-06-29,2025-10-30,3557.0,Troy Johnson,Meeting,2024-12-10 00:03:34,2025-10-31 17:39:00,7817.5905555555555,1.0,99116.0
2138,Samuel,Hughes,michaelsims@hotmail.com,Price-Tucker,2024-07-25,Email Campaign,2024-07-25,274,Frederick Bishop,22337,Closed Won,2025-06-29,2025-10-30,4354.0,Julie Harrison,Email,2025-01-08 23:37:36,2025-10-31 17:41:16,7098.061111111111,1.0,99116.0
2138,Samuel,Hughes,michaelsims@hotmail.com,Price-Tucker,2024-07-25,Email Campaign,2024-07-25,2877,Cindy Porter,27221,Closed Won,2025-10-06,2025-10-30,3557.0,Troy Johnson,Meeting,2024-12-10 00:03:34,2025-10-31 17:39:00,7817.5905555555555,1.0,99116.0
2138,Samuel,Hughes,michaelsims@hotmail.com,Price-Tucker,2024-07-25,Email Campaign,2024-07-25,2877,Cindy Porter,27221,Closed Won,2025-10-06,2025-10-30,4354.0,Julie Harrison,Email,2025-01-08 23:37:36,2025-10-31 17:41:16,7098.061111111111,1.0,99116.0
2138,Samuel,Hughes,michaelsims@hotmail.com,Price-Tucker,2024-07-25,Email Campaign,2024-07-25,5847,Kaitlyn Arnold,40590,Negotiation,2025-08-20,2025-10-30,3557.0,Troy Johnson,Meeting,2024-12-10 00:03:34,2025-10-31 17:39:00,7817.5905555555555,0.0,0.0
2138,Samuel,Hughes,michaelsims@hotmail.com,Price-Tucker,2024-07-25,Email Campaign,2024-07-25,5847,Kaitlyn Arnold,40590,Negotiation,2025-08-20,2025-10-30,4354.0,Julie Harrison,Email,2025-01-08 23:37:36,2025-10-31 17:41:16,7098.061111111111,0.0,0.0
2138,Samuel,Hughes,michaelsims@hotmail.com,Price-Tucker,2024-07-25,Email Campaign,2024-07-25,8428,Jamie Gonzales,25123,Closed Lost,2025-09-20,2025-10-30,3557.0,Troy Johnson,Meeting,2024-12-10 00:03:34,2025-10-31 17:39:00,7817.5905555555555,0.0,0.0
2138,Samuel,Hughes,michaelsims@hotmail.com,Price-Tucker,2024-07-25,Email Campaign,2024-07-25,8428,Jamie Gonzales,25123,Closed Lost,2025-09-20,2025-10-30,4354.0,Julie Harrison,Email,2025-01-08 23:37:36,2025-10-31 17:41:16,7098.061111111111,0.0,0.0
2138,Samuel,Hughes,michaelsims@hotmail.com,Price-Tucker,2024-07-25,Email Campaign,2024-07-25,9025,Martha Coleman,35322,Negotiation,2025-09-15,2025-10-30,3557.0,Troy Johnson,Meeting,2024-12-10 00:03:34,2025-10-31 17:39:00,7817.5905555555555,0.0,0.0
2138,Samuel,Hughes,michaelsims@hotmail.com,Price-Tucker,2024-07-25,Email Campaign,2024-07-25,9025,Martha Coleman,35322,Negotiation,2025-09-15,2025-10-30,4354.0,Julie Harrison,Email,2025-01-08 23:37:36,2025-10-31 17:41:16,7098.061111111111,0.0,0.0
2139,Jennifer,Morgan,stephanie99@hotmail.com,Brown Ltd,2025-06-11,Social Media,2025-06-11,3656,Amanda Martinez,11870,Negotiation,2025-07-03,2025-10-30,2353.0,William Johnson,Email,2025-01-03 20:41:58,2025-10-31 17:40:50,7220.981111111111,0.0,0.0
2139,Jennifer,Morgan,stephanie99@hotmail.com,Brown Ltd,2025-06-11,Social Media,2025-06-11,3656,Amanda Martinez,11870,Negotiation,2025-07-03,2025-10-30,4655.0,Jenny Holloway,Demo,2025-03-22 09:10:58,2025-10-31 17:40:45,5360.496388888889,0.0,0.0
2139,Jennifer,Morgan,stephanie99@hotmail.com,Brown Ltd,2025-06-11,Social Media,2025-06-11,3656,Amanda Martinez,11870,Negotiation,2025-07-03,2025-10-30,6111.0,Paul Massey,Email,2025-09-27 04:47:53,2025-10-31 17:38:11,828.8383333333334,0.0,0.0
2139,Jennifer,Morgan,stephanie99@hotmail.com,Brown Ltd,2025-06-11,Social Media,2025-06-11,6505,Suzanne Morgan,5356,Proposal,2024-11-23,2025-10-30,2353.0,William Johnson,Email,2025-01-03 20:41:58,2025-10-31 17:40:50,7220.981111111111,0.0,0.0
2139,Jennifer,Morgan,stephanie99@hotmail.com,Brown Ltd,2025-06-11,Social Media,2025-06-11,6505,Suzanne Morgan,5356,Proposal,2024-11-23,2025-10-30,4655.0,Jenny Holloway,Demo,2025-03-22 09:10:58,2025-10-31 17:40:45,5360.496388888889,0.0,0.0
2139,Jennifer,Morgan,stephanie99@hotmail.com,Brown Ltd,2025-06-11,Social Media,2025-06-11,6505,Suzanne Morgan,5356,Proposal,2024-11-23,2025-10-30,6111.0,Paul Massey,Email,2025-09-27 04:47:53,2025-10-31 17:38:11,828.8383333333334,0.0,0.0
2139,Jennifer,Morgan,stephanie99@hotmail.com,Brown Ltd,2025-06-11,Social Media,2025-06-11,8196,Amy Mcmillan,46335,Negotiation,2025-01-26,2025-10-30,2353.0,William Johnson,Email,2025-01-03 20:41:58,2025-10-31 17:40:50,7220.981111111111,0.0,0.0
2139,Jennifer,Morgan,stephanie99@hotmail.com,Brown Ltd,2025-06-11,Social Media,2025-06-11,8196,Amy Mcmillan,46335,Negotiation,2025-01-26,2025-10-30,4655.0,Jenny Holloway,Demo,2025-03-22 09:10:58,2025-10-31 17:40:45,5360.496388888889,0.0,0.0
2139,Jennifer,Morgan,stephanie99@hotmail.com,Brown Ltd,2025-06-11,Social Media,2025-06-11,8196,Amy Mcmillan,46335,Negotiation,2025-01-26,2025-10-30,6111.0,Paul Massey,Email,2025-09-27 04:47:53,2025-10-31 17:38:11,828.8383333333334,0.0,0.0
2140,Tina,Romero,jacksonraymond@zavala.biz,"Flores, Long and Barr",2024-07-31,Email Campaign,2024-07-31,3545,Lindsay Murray,34393,Prospecting,2025-03-24,2025-10-30,6082.0,Bradley Mason,Email,2025-02-09 04:56:50,2025-10-31 17:39:33,6348.711944444444,0.0,0.0
2141,Elizabeth,Taylor,kimberlydavenport@middleton.net,Allen-Kelley,2024-08-29,Social Media,2024-08-29,4973,Katherine Torres,7819,Closed Lost,2025-07-13,2025-10-30,1559.0,Joshua Salinas,Demo,2024-12-27 19:28:29,2025-10-31 17:40:11,7390.195,0.0,0.0
2142,Dwayne,Alvarez,edward06@yahoo.com,Padilla-Smith,2025-10-21,Social Media,2025-10-21,2717,Maria Ward,20862,Prospecting,2025-04-14,2025-10-30,2670.0,Brittany Chase,Email,2024-12-23 02:09:19,2025-10-31 17:41:19,7503.533333333334,0.0,0.0
2142,Dwayne,Alvarez,edward06@yahoo.com,Padilla-Smith,2025-10-21,Social Media,2025-10-21,2717,Maria Ward,20862,Prospecting,2025-04-14,2025-10-30,4050.0,Ashley Shaffer,Call,2025-09-24 00:32:21,2025-10-31 17:36:32,905.0697222222223,0.0,0.0
2142,Dwayne,Alvarez,edward06@yahoo.com,Padilla-Smith,2025-10-21,Social Media,2025-10-21,7714,Richard Rodriguez,43799,Qualified,2025-03-17,2025-10-30,2670.0,Brittany Chase,Email,2024-12-23 02:09:19,2025-10-31 17:41:19,7503.533333333334,0.0,0.0
2142,Dwayne,Alvarez,edward06@yahoo.com,Padilla-Smith,2025-10-21,Social Media,2025-10-21,7714,Richard Rodriguez,43799,Qualified,2025-03-17,2025-10-30,4050.0,Ashley Shaffer,Call,2025-09-24 00:32:21,2025-10-31 17:36:32,905.0697222222223,0.0,0.0
2142,Dwayne,Alvarez,edward06@yahoo.com,Padilla-Smith,2025-10-21,Social Media,2025-10-21,7887,Michele Pittman,46507,Negotiation,2025-03-12,2025-10-30,2670.0,Brittany Chase,Email,2024-12-23 02:09:19,2025-10-31 17:41:19,7503.533333333334,0.0,0.0
2142,Dwayne,Alvarez,edward06@yahoo.com,Padilla-Smith,2025-10-21,Social Media,2025-10-21,7887,Michele Pittman,46507,Negotiation,2025-03-12,2025-10-30,4050.0,Ashley Shaffer,Call,2025-09-24 00:32:21,2025-10-31 17:36:32,905.0697222222223,0.0,0.0
2143,Ruben,Gonzalez,mariahsullivan@yahoo.com,"Gonzalez, Mendoza and Hayden",2024-12-22,Social Media,2024-12-22,6121,Michael Mcknight,20132,Negotiation,2025-10-20,2025-10-30,,,,,,,0.0,0.0
2143,Ruben,Gonzalez,mariahsullivan@yahoo.com,"Gonzalez, Mendoza and Hayden",2024-12-22,Social Media,2024-12-22,7926,Kathryn Bush,9934,Negotiation,2025-03-28,2025-10-30,,,,,,,0.0,0.0
2143,Ruben,Gonzalez,mariahsullivan@yahoo.com,"Gonzalez, Mendoza and Hayden",2024-12-22,Social Media,2024-12-22,9882,Daniel Gonzalez,29430,Proposal,2024-11-28,2025-10-30,,,,,,,0.5,0.0
2144,Christopher,Edwards,brianperez@miles-sanchez.com,Dominguez PLC,2023-11-08,Cold Call,2023-11-08,603,Dr. Daniel Cole,32894,Closed Won,2025-07-24,2025-10-30,2894.0,Shannon Davidson,Email,2025-09-28 15:55:25,2025-10-31 17:41:43,793.7716666666666,1.0,98682.0
2144,Christopher,Edwards,brianperez@miles-sanchez.com,Dominguez PLC,2023-11-08,Cold Call,2023-11-08,603,Dr. Daniel Cole,32894,Closed Won,2025-07-24,2025-10-30,6262.0,Andrew Mullins,Meeting,2025-08-15 04:12:14,2025-10-31 17:39:25,1861.4530555555555,1.0,98682.0
2144,Christopher,Edwards,brianperez@miles-sanchez.com,Dominguez PLC,2023-11-08,Cold Call,2023-11-08,603,Dr. Daniel Cole,32894,Closed Won,2025-07-24,2025-10-30,6717.0,Sherry Hines,Meeting,2024-11-15 04:36:49,2025-10-31 17:37:19,8413.008333333333,1.0,98682.0
2144,Christopher,Edwards,brianperez@miles-sanchez.com,Dominguez PLC,2023-11-08,Cold Call,2023-11-08,3570,Danny Miles,26578,Negotiation,2025-01-05,2025-10-30,2894.0,Shannon Davidson,Email,2025-09-28 15:55:25,2025-10-31 17:41:43,793.7716666666666,0.0,0.0
2144,Christopher,Edwards,brianperez@miles-sanchez.com,Dominguez PLC,2023-11-08,Cold Call,2023-11-08,3570,Danny Miles,26578,Negotiation,2025-01-05,2025-10-30,6262.0,Andrew Mullins,Meeting,2025-08-15 04:12:14,2025-10-31 17:39:25,1861.4530555555555,0.0,0.0
2144,Christopher,Edwards,brianperez@miles-sanchez.com,Dominguez PLC,2023-11-08,Cold Call,2023-11-08,3570,Danny Miles,26578,Negotiation,2025-01-05,2025-10-30,6717.0,Sherry Hines,Meeting,2024-11-15 04:36:49,2025-10-31 17:37:19,8413.008333333333,0.0,0.0
2145,Jennifer,Harper,brennancarol@yahoo.com,Spears LLC,2025-01-19,Social Media,2025-01-19,3166,Lindsay Diaz,23265,Negotiation,2025-07-05,2025-10-30,5363.0,Sonya Sanchez,Meeting,2025-02-21 07:41:20,2025-10-31 17:39:05,6057.9625,0.0,0.0
2145,Jennifer,Harper,brennancarol@yahoo.com,Spears LLC,2025-01-19,Social Media,2025-01-19,3607,Andrew Crawford,20448,Qualified,2025-02-19,2025-10-30,5363.0,Sonya Sanchez,Meeting,2025-02-21 07:41:20,2025-10-31 17:39:05,6057.9625,0.0,0.0
2147,Wesley,Wright,ncollins@hotmail.com,Perkins Group,2025-04-09,Cold Call,2025-04-09,3576,David Simmons,16082,Proposal,2025-01-14,2025-10-30,4527.0,Jessica Harper,Demo,2025-09-28 10:39:41,2025-10-31 17:39:36,798.9986111111111,0.0,0.0
2147,Wesley,Wright,ncollins@hotmail.com,Perkins Group,2025-04-09,Cold Call,2025-04-09,3576,David Simmons,16082,Proposal,2025-01-14,2025-10-30,6737.0,Nicholas Lyons,Demo,2025-06-13 06:24:10,2025-10-31 17:38:45,3371.2430555555557,0.0,0.0
2147,Wesley,Wright,ncollins@hotmail.com,Perkins Group,2025-04-09,Cold Call,2025-04-09,5190,Robert Park,42217,Proposal,2025-06-03,2025-10-30,4527.0,Jessica Harper,Demo,2025-09-28 10:39:41,2025-10-31 17:39:36,798.9986111111111,0.0,0.0
2147,Wesley,Wright,ncollins@hotmail.com,Perkins Group,2025-04-09,Cold Call,2025-04-09,5190,Robert Park,42217,Proposal,2025-06-03,2025-10-30,6737.0,Nicholas Lyons,Demo,2025-06-13 06:24:10,2025-10-31 17:38:45,3371.2430555555557,0.0,0.0
2148,Ann,Lopez,ochen@murray.info,Martinez LLC,2025-02-20,Website,2025-02-20,2768,Michelle Alvarez,47610,Proposal,2025-06-17,2025-10-30,,,,,,,0.0,0.0
2149,Tammie,Mathis,aarongarcia@gmail.com,"Mcdonald, Horne and Li",2024-12-09,Email Campaign,2024-12-09,1196,Samantha Higgins,26807,Proposal,2025-08-23,2025-10-30,,,,,,,0.0,0.0
2150,Keith,Thomas,ebrown@gmail.com,Gomez-Guzman,2024-10-09,Email Campaign,2024-10-09,5142,Darren Parker,29927,Negotiation,2025-09-06,2025-10-30,3642.0,Monica Clark,Call,2025-01-14 07:25:11,2025-10-31 17:40:12,6970.250277777778,0.0,0.0
2151,Luis,Kim,barkeradam@olson.biz,Landry-Davis,2025-08-03,Website,2025-08-03,1259,Theodore Bowers,2627,Closed Lost,2025-05-15,2025-10-30,92.0,Christopher Barajas,Demo,2025-06-15 17:51:51,2025-10-31 17:38:26,3311.776388888889,0.0,0.0
2151,Luis,Kim,barkeradam@olson.biz,Landry-Davis,2025-08-03,Website,2025-08-03,1259,Theodore Bowers,2627,Closed Lost,2025-05-15,2025-10-30,1638.0,Kenneth Hall,Meeting,2024-11-21 14:59:30,2025-10-31 17:38:54,8258.656666666666,0.0,0.0
2151,Luis,Kim,barkeradam@olson.biz,Landry-Davis,2025-08-03,Website,2025-08-03,4866,Christopher Macdonald,23770,Closed Lost,2024-11-07,2025-10-30,92.0,Christopher Barajas,Demo,2025-06-15 17:51:51,2025-10-31 17:38:26,3311.776388888889,0.0,0.0
2151,Luis,Kim,barkeradam@olson.biz,Landry-Davis,2025-08-03,Website,2025-08-03,4866,Christopher Macdonald,23770,Closed Lost,2024-11-07,2025-10-30,1638.0,Kenneth Hall,Meeting,2024-11-21 14:59:30,2025-10-31 17:38:54,8258.656666666666,0.0,0.0
2151,Luis,Kim,barkeradam@olson.biz,Landry-Davis,2025-08-03,Website,2025-08-03,8511,Tina Hernandez,41542,Prospecting,2025-05-20,2025-10-30,92.0,Christopher Barajas,Demo,2025-06-15 17:51:51,2025-10-31 17:38:26,3311.776388888889,0.0,0.0
2151,Luis,Kim,barkeradam@olson.biz,Landry-Davis,2025-08-03,Website,2025-08-03,8511,Tina Hernandez,41542,Prospecting,2025-05-20,2025-10-30,1638.0,Kenneth Hall,Meeting,2024-11-21 14:59:30,2025-10-31 17:38:54,8258.656666666666,0.0,0.0
2152,Jason,Johnson,kelly89@yahoo.com,Tate Inc,2025-02-10,Cold Call,2025-02-10,1221,Austin Walker,6678,Closed Won,2025-07-21,2025-10-30,5984.0,Michael Montoya,Call,2025-02-10 21:24:39,2025-10-31 17:40:10,6308.258611111111,1.0,6678.0
2153,Monica,Davis,nicholasmoore@gmail.com,"Long, Johnson and Rodriguez",2024-12-17,Social Media,2024-12-17,1595,Carlos Walker,4390,Qualified,2025-01-01,2025-10-30,695.0,Diana Fisher,Demo,2025-03-28 10:05:26,2025-10-31 17:37:22,5215.532222222222,0.0,0.0
2153,Monica,Davis,nicholasmoore@gmail.com,"Long, Johnson and Rodriguez",2024-12-17,Social Media,2024-12-17,1703,Kathryn Warren,32599,Qualified,2025-08-07,2025-10-30,695.0,Diana Fisher,Demo,2025-03-28 10:05:26,2025-10-31 17:37:22,5215.532222222222,0.0,0.0
2153,Monica,Davis,nicholasmoore@gmail.com,"Long, Johnson and Rodriguez",2024-12-17,Social Media,2024-12-17,2205,Ryan Vega,20214,Closed Won,2025-10-15,2025-10-30,695.0,Diana Fisher,Demo,2025-03-28 10:05:26,2025-10-31 17:37:22,5215.532222222222,1.0,20214.0
2154,Brandon,Landry,russellshannon@sharp-smith.org,Barry-Watson,2024-02-26,Email Campaign,2024-02-26,897,Carl Adams,16776,Prospecting,2025-01-16,2025-10-30,2739.0,Melanie Fuentes,Call,2024-12-26 20:09:11,2025-10-31 17:37:19,7413.468888888889,0.0,0.0
2154,Brandon,Landry,russellshannon@sharp-smith.org,Barry-Watson,2024-02-26,Email Campaign,2024-02-26,4369,Jason Acosta DDS,49563,Closed Won,2025-06-03,2025-10-30,2739.0,Melanie Fuentes,Call,2024-12-26 20:09:11,2025-10-31 17:37:19,7413.468888888889,1.0,92718.0
2154,Brandon,Landry,russellshannon@sharp-smith.org,Barry-Watson,2024-02-26,Email Campaign,2024-02-26,6400,Robin Kelly,43155,Closed Won,2025-08-12,2025-10-30,2739.0,Melanie Fuentes,Call,2024-12-26 20:09:11,2025-10-31 17:37:19,7413.468888888889,1.0,92718.0
2155,James,Blanchard,zclay@briggs.com,Vasquez-Hernandez,2025-04-26,Website,2025-04-26,3960,Teresa Logan,35335,Closed Lost,2025-06-17,2025-10-30,558.0,Erin Payne,Email,2025-07-30 07:27:28,2025-10-31 17:36:57,2242.1580555555556,0.0,0.0
2155,James,Blanchard,zclay@briggs.com,Vasquez-Hernandez,2025-04-26,Website,2025-04-26,3999,Robin Bowen,24075,Qualified,2025-09-14,2025-10-30,558.0,Erin Payne,Email,2025-07-30 07:27:28,2025-10-31 17:36:57,2242.1580555555556,0.0,0.0
2155,James,Blanchard,zclay@briggs.com,Vasquez-Hernandez,2025-04-26,Website,2025-04-26,9498,Rhonda Potts,10876,Closed Lost,2024-11-20,2025-10-30,558.0,Erin Payne,Email,2025-07-30 07:27:28,2025-10-31 17:36:57,2242.1580555555556,0.0,0.0
2156,Mark,Barry,esanders@hotmail.com,"Gilbert, Benjamin and Davis",2025-04-07,Social Media,2025-04-07,1427,Barbara Johnson,36608,Closed Lost,2025-04-15,2025-10-30,2253.0,Cheryl Becker,Meeting,2025-06-10 23:54:27,2025-10-31 17:42:20,3425.7980555555555,0.0,0.0
2156,Mark,Barry,esanders@hotmail.com,"Gilbert, Benjamin and Davis",2025-04-07,Social Media,2025-04-07,1427,Barbara Johnson,36608,Closed Lost,2025-04-15,2025-10-30,4490.0,Kim Dillon,Demo,2025-10-04 13:46:01,2025-10-31 17:38:39,651.8772222222223,0.0,0.0
2156,Mark,Barry,esanders@hotmail.com,"Gilbert, Benjamin and Davis",2025-04-07,Social Media,2025-04-07,4735,Taylor Ferrell,33298,Closed Lost,2025-02-19,2025-10-30,2253.0,Cheryl Becker,Meeting,2025-06-10 23:54:27,2025-10-31 17:42:20,3425.7980555555555,0.0,0.0
